Confirmed cases,Country/Territory/Area,Days since last reported case,Total cases with possible or confirmed transmission In reporting country,Total cases with possible or confirmed transmission Outside reporting country and outside China,Total cases with possible or confirmed transmission outside of China,Total cases with site of transmission under investigation,Total cases with travel history to China,Total deaths,Transmission classification,report date
1.0,Gambia,3.0,,,,,,0.0,Imported cases only,2020-03-22
1.0,Niger,2.0,,,,,,0.0,Imported cases only,2020-03-22
1.0,Uganda,0.0,,,,,,0.0,Imported cases only,2020-03-22
47.0,Réunion,0.0,,,,,,0.0,Imported cases only,2020-03-22
11.0,Mayotte,0.0,,,,,,0.0,Imported cases only,2020-03-22
712.0,International conveyance (Japan),6.0,,,,,,7.0,Local transmission,2020-03-22
317.0,Hong Kong,,,,,,,4.0,,2020-03-22
20.0,Macau,,,,,,,0.0,,2020-03-22
169.0,Taiwan,,,,,,,2.0,,2020-03-22
292142.0,Total,,,,,,,12783.0,,2020-03-22
81026.0,China,0.0,,,,,,3270.0,Local transmission,2020-03-23
8961.0,Republic of Korea,0.0,,,,,,111.0,Local transmission,2020-03-23
1396.0,Australia,0.0,,,,,,7.0,Local transmission,2020-03-23
1306.0,Malaysia,0.0,,,,,,10.0,Local transmission,2020-03-23
1089.0,Japan,0.0,,,,,,41.0,Local transmission,2020-03-23
455.0,Singapore,0.0,,,,,,2.0,Local transmission,2020-03-23
380.0,Philippines,0.0,,,,,,25.0,Local transmission,2020-03-23
113.0,Viet Nam,0.0,,,,,,0.0,Local transmission,2020-03-23
102.0,New Zealand,0.0,,,,,,0.0,Local transmission,2020-03-23
88.0,Brunei Darussalam,0.0,,,,,,0.0,Local transmission,2020-03-23
84.0,Cambodia,0.0,,,,,,0.0,Local transmission,2020-03-23
10.0,Mongolia,1.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Fiji,1.0,,,,,,0.0,Local transmission,2020-03-23
1.0,Papua New Guinea,2.0,,,,,,0.0,Imported cases only,2020-03-23
27.0,Guam,0.0,,,,,,1.0,Local transmission,2020-03-23
17.0,French Polynesia,0.0,,,,,,0.0,Local transmission,2020-03-23
5.0,New Caledonia,0.0,,,,,,0.0,Imported cases only,2020-03-23
59138.0,Italy,0.0,,,,,,5476.0,Local transmission,2020-03-23
28572.0,Spain,0.0,,,,,,1720.0,Local transmission,2020-03-23
24774.0,Germany,0.0,,,,,,94.0,Local transmission,2020-03-23
15821.0,France,0.0,,,,,,674.0,Local transmission,2020-03-23
6971.0,Switzerland,0.0,,,,,,60.0,Local transmission,2020-03-23
5687.0,United Kingdom,0.0,,,,,,281.0,Local transmission,2020-03-23
4204.0,Netherlands,0.0,,,,,,179.0,Local transmission,2020-03-23
3631.0,Austria,0.0,,,,,,16.0,Local transmission,2020-03-23
3401.0,Belgium,0.0,,,,,,75.0,Local transmission,2020-03-23
2132.0,Norway,0.0,,,,,,7.0,Local transmission,2020-03-23
1906.0,Sweden,0.0,,,,,,21.0,Local transmission,2020-03-23
1600.0,Portugal,0.0,,,,,,14.0,Local transmission,2020-03-23
1395.0,Denmark,0.0,,,,,,13.0,Local transmission,2020-03-23
1236.0,Turkey,0.0,,,,,,30.0,Local transmission,2020-03-23
1165.0,Czechia,0.0,,,,,,1.0,Local transmission,2020-03-23
1071.0,Israel,0.0,,,,,,1.0,Local transmission,2020-03-23
906.0,Ireland,0.0,,,,,,4.0,Local transmission,2020-03-23
798.0,Luxembourg,0.0,,,,,,8.0,Local transmission,2020-03-23
634.0,Poland,0.0,,,,,,7.0,Local transmission,2020-03-23
626.0,Finland,0.0,,,,,,1.0,Local transmission,2020-03-23
624.0,Greece,0.0,,,,,,15.0,Local transmission,2020-03-23
568.0,Iceland,0.0,,,,,,1.0,Local transmission,2020-03-23
438.0,Russian Federation,0.0,,,,,,0.0,Local transmission,2020-03-23
433.0,Romania,0.0,,,,,,2.0,Local transmission,2020-03-23
414.0,Slovenia,0.0,,,,,,1.0,Local transmission,2020-03-23
326.0,Estonia,0.0,,,,,,0.0,Local transmission,2020-03-23
235.0,Croatia,0.0,,,,,,0.0,Local transmission,2020-03-23
188.0,Serbia,0.0,,,,,,0.0,Local transmission,2020-03-23
190.0,Armenia,0.0,,,,,,0.0,Local transmission,2020-03-23
185.0,Bulgaria,0.0,,,,,,3.0,Local transmission,2020-03-23
185.0,Slovakia,0.0,,,,,,0.0,Local transmission,2020-03-23
167.0,Hungary,0.0,,,,,,7.0,Local transmission,2020-03-23
151.0,San Marino,2.0,,,,,,20.0,Local transmission,2020-03-23
143.0,Lithuania,0.0,,,,,,1.0,Local transmission,2020-03-23
139.0,Latvia,0.0,,,,,,0.0,Local transmission,2020-03-23
125.0,Bosnia and Herzegovina,0.0,,,,,,1.0,Local transmission,2020-03-23
114.0,North Macedonia,0.0,,,,,,1.0,Local transmission,2020-03-23
113.0,Andorra,0.0,,,,,,0.0,Local transmission,2020-03-23
95.0,Cyprus,0.0,,,,,,0.0,Local transmission,2020-03-23
94.0,Republic of Moldova,0.0,,,,,,1.0,Local transmission,2020-03-23
90.0,Malta,0.0,,,,,,0.0,Local transmission,2020-03-23
89.0,Albania,0.0,,,,,,2.0,Local transmission,2020-03-23
76.0,Belarus,1.0,,,,,,0.0,Local transmission,2020-03-23
65.0,Azerbaijan,0.0,,,,,,1.0,Local transmission,2020-03-23
60.0,Kazakhstan,0.0,,,,,,0.0,Imported cases only,2020-03-23
54.0,Georgia,0.0,,,,,,0.0,Local transmission,2020-03-23
47.0,Ukraine,1.0,,,,,,3.0,Local transmission,2020-03-23
46.0,Liechtenstein,0.0,,,,,,0.0,Imported cases only,2020-03-23
46.0,Uzbekistan,0.0,,,,,,0.0,Local transmission,2020-03-23
23.0,Monaco,0.0,,,,,,0.0,Local transmission,2020-03-23
21.0,Montenegro,0.0,,,,,,0.0,Imported cases only,2020-03-23
14.0,Kyrgyzstan,1.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Holy See,16.0,,,,,,0.0,Under investigation,2020-03-23
115.0,Faroe Islands,0.0,,,,,,0.0,Local transmission,2020-03-23
31.0,Kosovo,0.0,,,,,,1.0,Local transmission,2020-03-23
17.0,Guernsey,0.0,,,,,,0.0,Imported cases only,2020-03-23
15.0,Gibraltar,0.0,,,,,,0.0,Under investigation,2020-03-23
15.0,Jersey,0.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Greenland,4.0,,,,,,0.0,Under investigation,2020-03-23
2.0,Isle of Man,1.0,,,,,,0.0,Imported cases only,2020-03-23
721.0,Thailand,0.0,,,,,,1.0,Local transmission,2020-03-23
514.0,Indonesia,0.0,,,,,,48.0,Local transmission,2020-03-23
415.0,India,0.0,,,,,,7.0,Local transmission,2020-03-23
82.0,Sri Lanka,0.0,,,,,,0.0,Local transmission,2020-03-23
27.0,Bangladesh,0.0,,,,,,2.0,Local transmission,2020-03-23
13.0,Maldives,7.0,,,,,,0.0,Local transmission,2020-03-23
2.0,Bhutan,3.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Nepal,59.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Timor-Leste,2.0,,,,,,0.0,Imported cases only,2020-03-23
21638.0,Iran,0.0,,,,,,1685.0,Local transmission,2020-03-23
784.0,Pakistan,0.0,,,,,,5.0,Local transmission,2020-03-23
511.0,Saudi Arabia,0.0,,,,,,0.0,Local transmission,2020-03-23
494.0,Qatar,0.0,,,,,,0.0,Local transmission,2020-03-23
337.0,Bahrain,0.0,,,,,,2.0,Local transmission,2020-03-23
327.0,Egypt,0.0,,,,,,14.0,Local transmission,2020-03-23
248.0,Lebanon,0.0,,,,,,4.0,Local transmission,2020-03-23
233.0,Iraq,0.0,,,,,,20.0,Local transmission,2020-03-23
189.0,Kuwait,0.0,,,,,,0.0,Local transmission,2020-03-23
153.0,United Arab Emirates,1.0,,,,,,2.0,Local transmission,2020-03-23
115.0,Morocco,0.0,,,,,,4.0,Local transmission,2020-03-23
112.0,Jordan,0.0,,,,,,0.0,Imported cases only,2020-03-23
75.0,Tunisia,0.0,,,,,,3.0,Local transmission,2020-03-23
55.0,Oman,0.0,,,,,,0.0,Local transmission,2020-03-23
40.0,Afghanistan,0.0,,,,,,1.0,Imported cases only,2020-03-23
2.0,Sudan,1.0,,,,,,1.0,Imported cases only,2020-03-23
1.0,Djibouti,5.0,,,,,,0.0,Under investigation,2020-03-23
1.0,Somalia,6.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Syrian Arab Republic,0.0,,,,,,0.0,Imported cases only,2020-03-23
59.0,Occupied Palestinian Territory,0.0,,,,,,0.0,Local transmission,2020-03-23
31573.0,United States of America,0.0,,,,,,402.0,Local transmission,2020-03-23
1384.0,Canada,0.0,,,,,,19.0,Local transmission,2020-03-23
904.0,Brazil,1.0,,,,,,11.0,Local transmission,2020-03-23
632.0,Chile,0.0,,,,,,1.0,Local transmission,2020-03-23
532.0,Ecuador,0.0,,,,,,7.0,Local transmission,2020-03-23
318.0,Peru,1.0,,,,,,2.0,Local transmission,2020-03-23
251.0,Mexico,0.0,,,,,,2.0,Local transmission,2020-03-23
245.0,Panama,0.0,,,,,,3.0,Local transmission,2020-03-23
225.0,Argentina,0.0,,,,,,4.0,Local transmission,2020-03-23
196.0,Colombia,1.0,,,,,,2.0,Local transmission,2020-03-23
135.0,Uruguay,0.0,,,,,,0.0,Imported cases only,2020-03-23
117.0,Costa Rica,0.0,,,,,,2.0,Local transmission,2020-03-23
72.0,Dominican Republic,2.0,,,,,,2.0,Local transmission,2020-03-23
70.0,Venezuela,0.0,,,,,,0.0,Imported cases only,2020-03-23
50.0,Trinidad and Tobago,0.0,,,,,,0.0,Imported cases only,2020-03-23
26.0,Honduras,0.0,,,,,,0.0,Imported cases only,2020-03-23
24.0,Bolivia,0.0,,,,,,0.0,Local transmission,2020-03-23
22.0,Paraguay,0.0,,,,,,1.0,Local transmission,2020-03-23
19.0,Jamaica,0.0,,,,,,1.0,Local transmission,2020-03-23
18.0,Guatemala,0.0,,,,,,1.0,Imported cases only,2020-03-23
16.0,Cuba,2.0,,,,,,1.0,Imported cases only,2020-03-23
5.0,Barbados,2.0,,,,,,0.0,Imported cases only,2020-03-23
5.0,Guyana,4.0,,,,,,1.0,Local transmission,2020-03-23
4.0,Bahamas,2.0,,,,,,0.0,Local transmission,2020-03-23
2.0,Haiti,2.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Nicaragua,1.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Saint Lucia,7.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Suriname,2.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Antigua and Barbuda,9.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,El Salvador,3.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Grenada,0.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Saint Vincent and the Grenadines,10.0,,,,,,0.0,Imported cases only,2020-03-23
56.0,Guadeloupe,0.0,,,,,,0.0,Imported cases only,2020-03-23
32.0,Martinique,3.0,,,,,,0.0,Imported cases only,2020-03-23
23.0,Puerto Rico,0.0,,,,,,1.0,Imported cases only,2020-03-23
18.0,French Guiana,0.0,,,,,,0.0,Local transmission,2020-03-23
8.0,Aruba,0.0,,,,,,0.0,Imported cases only,2020-03-23
6.0,United States Virgin Islands,1.0,,,,,,0.0,Imported cases only,2020-03-23
5.0,Saint Martin,0.0,,,,,,0.0,Under investigation,2020-03-23
3.0,Cayman Islands,3.0,,,,,,1.0,Imported cases only,2020-03-23
3.0,Curaçao,6.0,,,,,,1.0,Imported cases only,2020-03-23
3.0,Saint Barthélemy,7.0,,,,,,0.0,Under investigation,2020-03-23
2.0,Bermuda,4.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Montserrat,5.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Sint Maarten,5.0,,,,,,0.0,Imported cases only,2020-03-23
274.0,South Africa,0.0,,,,,,0.0,Local transmission,2020-03-23
201.0,Algeria,0.0,,,,,,17.0,Local transmission,2020-03-23
75.0,Burkina Faso,0.0,,,,,,3.0,Local transmission,2020-03-23
67.0,Senegal,0.0,,,,,,0.0,Local transmission,2020-03-23
40.0,Cameroon,0.0,,,,,,0.0,Local transmission,2020-03-23
30.0,Democratic Republic of the Congo,0.0,,,,,,2.0,Local transmission,2020-03-23
25.0,Côte d'Ivoire,0.0,,,,,,0.0,Imported cases only,2020-03-23
24.0,Ghana,0.0,,,,,,0.0,Local transmission,2020-03-23
22.0,Nigeria,1.0,,,,,,0.0,Imported cases only,2020-03-23
17.0,Rwanda,1.0,,,,,,0.0,Local transmission,2020-03-23
16.0,Togo,0.0,,,,,,0.0,Imported cases only,2020-03-23
15.0,Kenya,0.0,,,,,,0.0,Local transmission,2020-03-23
12.0,Madagascar,0.0,,,,,,0.0,Under investigation,2020-03-23
12.0,Mauritius,2.0,,,,,,0.0,Imported cases only,2020-03-23
12.0,United Republic of Tanzania,0.0,,,,,,0.0,Imported cases only,2020-03-23
11.0,Ethiopia,0.0,,,,,,0.0,Imported cases only,2020-03-23
7.0,Seychelles,1.0,,,,,,0.0,Imported cases only,2020-03-23
6.0,Equatorial Guinea,1.0,,,,,,0.0,Imported cases only,2020-03-23
6.0,Gabon,0.0,,,,,,1.0,Imported cases only,2020-03-23
4.0,Central African Republic,0.0,,,,,,0.0,Imported cases only,2020-03-23
4.0,Congo,1.0,,,,,,0.0,Imported cases only,2020-03-23
4.0,Eswatini,0.0,,,,,,0.0,Imported cases only,2020-03-23
3.0,Cabo Verde,1.0,,,,,,0.0,Imported cases only,2020-03-23
3.0,Liberia,1.0,,,,,,0.0,Local transmission,2020-03-23
3.0,Namibia,3.0,,,,,,0.0,Imported cases only,2020-03-23
3.0,Zambia,0.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Angola,1.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Benin,3.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Guinea,3.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Mauritania,4.0,,,,,,0.0,Imported cases only,2020-03-23
2.0,Zimbabwe,1.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Chad,3.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Eritrea,1.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Gambia,5.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Mozambique,0.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Niger,3.0,,,,,,0.0,Imported cases only,2020-03-23
1.0,Uganda,1.0,,,,,,0.0,Imported cases only,2020-03-23
64.0,Réunion,0.0,,,,,,0.0,Under investigation,2020-03-23
14.0,Mayotte,0.0,,,,,,0.0,Imported cases only,2020-03-23
712.0,International conveyance (Japan),7.0,,,,,,7.0,Local transmission,2020-03-23
24.0,Macau,,,,,,,0.0,,2020-03-23
195.0,Taiwan,,,,,,,2.0,,2020-03-23
356.0,Hong Kong,,,,,,,4.0,,2020-03-23
332930.0,Total,,,,,,,14509.0,,2020-03-23
81121.0,China,0.0,,,,,,3277.0,Local transmission,2020-03-24
9037.0,Republic of Korea,0.0,,,,,,120.0,Local transmission,2020-03-24
1709.0,Australia,0.0,,,,,,7.0,Local transmission,2020-03-24
1518.0,Malaysia,0.0,,,,,,14.0,Local transmission,2020-03-24
1128.0,Japan,0.0,,,,,,42.0,Local transmission,2020-03-24
507.0,Singapore,0.0,,,,,,2.0,Local transmission,2020-03-24
462.0,Philippines,0.0,,,,,,33.0,Local transmission,2020-03-24
123.0,Viet Nam,0.0,,,,,,0.0,Local transmission,2020-03-24
102.0,New Zealand,1.0,,,,,,0.0,Local transmission,2020-03-24
91.0,Brunei Darussalam,0.0,,,,,,0.0,Local transmission,2020-03-24
87.0,Cambodia,0.0,,,,,,0.0,Local transmission,2020-03-24
10.0,Mongolia,2.0,,,,,,0.0,Imported cases only,2020-03-24
3.0,Fiji,0.0,,,,,,0.0,Local transmission,2020-03-24
1.0,Papua New Guinea,3.0,,,,,,0.0,Imported cases only,2020-03-24
29.0,Guam,0.0,,,,,,1.0,Local transmission,2020-03-24
18.0,French Polynesia,0.0,,,,,,0.0,Local transmission,2020-03-24
8.0,New Caledonia,0.0,,,,,,0.0,Imported cases only,2020-03-24
63927.0,Italy,0.0,,,,,,6077.0,Local transmission,2020-03-24
33089.0,Spain,0.0,,,,,,2182.0,Local transmission,2020-03-24
29212.0,Germany,0.0,,,,,,126.0,Local transmission,2020-03-24
19615.0,France,0.0,,,,,,860.0,Local transmission,2020-03-24
8015.0,Switzerland,0.0,,,,,,66.0,Local transmission,2020-03-24
6654.0,United Kingdom,0.0,,,,,,335.0,Local transmission,2020-03-24
4749.0,Netherlands,0.0,,,,,,213.0,Local transmission,2020-03-24
4486.0,Austria,0.0,,,,,,25.0,Local transmission,2020-03-24
3743.0,Belgium,0.0,,,,,,88.0,Local transmission,2020-03-24
2371.0,Norway,0.0,,,,,,8.0,Local transmission,2020-03-24
2060.0,Portugal,0.0,,,,,,23.0,Local transmission,2020-03-24
2016.0,Sweden,0.0,,,,,,25.0,Local transmission,2020-03-24
1529.0,Turkey,0.0,,,,,,37.0,Local transmission,2020-03-24
1460.0,Denmark,0.0,,,,,,24.0,Local transmission,2020-03-24
1238.0,Israel,0.0,,,,,,1.0,Local transmission,2020-03-24
1236.0,Czechia,0.0,,,,,,1.0,Local transmission,2020-03-24
1125.0,Ireland,0.0,,,,,,6.0,Local transmission,2020-03-24
875.0,Luxembourg,0.0,,,,,,8.0,Local transmission,2020-03-24
749.0,Poland,0.0,,,,,,8.0,Local transmission,2020-03-24
700.0,Finland,0.0,,,,,,1.0,Local transmission,2020-03-24
695.0,Greece,0.0,,,,,,17.0,Local transmission,2020-03-24
588.0,Iceland,0.0,,,,,,2.0,Local transmission,2020-03-24
576.0,Romania,0.0,,,,,,7.0,Local transmission,2020-03-24
442.0,Slovenia,0.0,,,,,,1.0,Local transmission,2020-03-24
438.0,Russian Federation,1.0,,,,,,0.0,Local transmission,2020-03-24
352.0,Estonia,0.0,,,,,,0.0,Local transmission,2020-03-24
306.0,Croatia,0.0,,,,,,0.0,Local transmission,2020-03-24
249.0,Serbia,0.0,,,,,,2.0,Local transmission,2020-03-24
235.0,Armenia,0.0,,,,,,0.0,Local transmission,2020-03-24
201.0,Bulgaria,0.0,,,,,,3.0,Local transmission,2020-03-24
191.0,Slovakia,0.0,,,,,,0.0,Local transmission,2020-03-24
187.0,Hungary,0.0,,,,,,8.0,Local transmission,2020-03-24
187.0,San Marino,0.0,,,,,,20.0,Local transmission,2020-03-24
180.0,Latvia,0.0,,,,,,0.0,Local transmission,2020-03-24
179.0,Lithuania,0.0,,,,,,1.0,Local transmission,2020-03-24
164.0,Andorra,0.0,,,,,,1.0,Local transmission,2020-03-24
136.0,North Macedonia,0.0,,,,,,2.0,Local transmission,2020-03-24
131.0,Bosnia and Herzegovina,0.0,,,,,,1.0,Local transmission,2020-03-24
123.0,Albania,0.0,,,,,,4.0,Local transmission,2020-03-24
116.0,Cyprus,0.0,,,,,,0.0,Local transmission,2020-03-24
109.0,Republic of Moldova,0.0,,,,,,1.0,Local transmission,2020-03-24
107.0,Malta,0.0,,,,,,0.0,Local transmission,2020-03-24
84.0,Ukraine,0.0,,,,,,3.0,Local transmission,2020-03-24
81.0,Belarus,0.0,,,,,,0.0,Local transmission,2020-03-24
72.0,Azerbaijan,0.0,,,,,,1.0,Local transmission,2020-03-24
67.0,Georgia,0.0,,,,,,0.0,Local transmission,2020-03-24
63.0,Kazakhstan,0.0,,,,,,0.0,Imported cases only,2020-03-24
46.0,Liechtenstein,1.0,,,,,,0.0,Imported cases only,2020-03-24
46.0,Uzbekistan,1.0,,,,,,0.0,Local transmission,2020-03-24
23.0,Monaco,1.0,,,,,,0.0,Local transmission,2020-03-24
22.0,Montenegro,0.0,,,,,,0.0,Imported cases only,2020-03-24
16.0,Kyrgyzstan,0.0,,,,,,0.0,Local transmission,2020-03-24
1.0,Holy See,17.0,,,,,,0.0,Under investigation,2020-03-24
118.0,Faroe Islands,0.0,,,,,,0.0,Local transmission,2020-03-24
61.0,Kosovo,0.0,,,,,,1.0,Local transmission,2020-03-24
20.0,Guernsey,0.0,,,,,,0.0,Imported cases only,2020-03-24
16.0,Jersey,0.0,,,,,,0.0,Local transmission,2020-03-24
15.0,Gibraltar,1.0,,,,,,0.0,Under investigation,2020-03-24
13.0,Isle of Man,0.0,,,,,,0.0,Imported cases only,2020-03-24
4.0,Greenland,0.0,,,,,,0.0,Under investigation,2020-03-24
827.0,Thailand,0.0,,,,,,4.0,Local transmission,2020-03-24
579.0,Indonesia,0.0,,,,,,49.0,Local transmission,2020-03-24
434.0,India,0.0,,,,,,9.0,Local transmission,2020-03-24
97.0,Sri Lanka,0.0,,,,,,0.0,Local transmission,2020-03-24
33.0,Bangladesh,0.0,,,,,,3.0,Local transmission,2020-03-24
13.0,Maldives,8.0,,,,,,0.0,Local transmission,2020-03-24
2.0,Bhutan,4.0,,,,,,0.0,Imported cases only,2020-03-24
2.0,Myanmar,0.0,,,,,,0.0,Imported cases only,2020-03-24
2.0,Nepal,0.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Timor-Leste,3.0,,,,,,0.0,Imported cases only,2020-03-24
23049.0,Iran,0.0,,,,,,1812.0,Local transmission,2020-03-24
887.0,Pakistan,0.0,,,,,,6.0,Local transmission,2020-03-24
562.0,Saudi Arabia,0.0,,,,,,0.0,Local transmission,2020-03-24
501.0,Qatar,0.0,,,,,,0.0,Local transmission,2020-03-24
377.0,Bahrain,0.0,,,,,,2.0,Local transmission,2020-03-24
366.0,Egypt,0.0,,,,,,19.0,Local transmission,2020-03-24
267.0,Lebanon,0.0,,,,,,4.0,Local transmission,2020-03-24
266.0,Iraq,0.0,,,,,,23.0,Local transmission,2020-03-24
198.0,United Arab Emirates,0.0,,,,,,2.0,Local transmission,2020-03-24
191.0,Kuwait,0.0,,,,,,0.0,Local transmission,2020-03-24
143.0,Morocco,0.0,,,,,,4.0,Local transmission,2020-03-24
127.0,Jordan,0.0,,,,,,0.0,Imported cases only,2020-03-24
89.0,Tunisia,0.0,,,,,,3.0,Local transmission,2020-03-24
84.0,Oman,0.0,,,,,,0.0,Local transmission,2020-03-24
42.0,Afghanistan,0.0,,,,,,1.0,Imported cases only,2020-03-24
3.0,Djibouti,0.0,,,,,,0.0,Imported cases only,2020-03-24
2.0,Sudan,2.0,,,,,,1.0,Imported cases only,2020-03-24
1.0,Somalia,7.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Syrian Arab Republic,1.0,,,,,,0.0,Imported cases only,2020-03-24
59.0,Occupied Palestinian Territory,1.0,,,,,,0.0,Local transmission,2020-03-24
42164.0,United States of America,0.0,,,,,,471.0,Local transmission,2020-03-24
1546.0,Brazil,0.0,,,,,,25.0,Local transmission,2020-03-24
1432.0,Canada,0.0,,,,,,20.0,Local transmission,2020-03-24
790.0,Ecuador,0.0,,,,,,15.0,Local transmission,2020-03-24
746.0,Chile,0.0,,,,,,1.0,Local transmission,2020-03-24
395.0,Peru,0.0,,,,,,2.0,Local transmission,2020-03-24
370.0,Mexico,0.0,,,,,,4.0,Local transmission,2020-03-24
345.0,Panama,0.0,,,,,,6.0,Local transmission,2020-03-24
277.0,Colombia,0.0,,,,,,3.0,Local transmission,2020-03-24
266.0,Argentina,0.0,,,,,,4.0,Local transmission,2020-03-24
245.0,Dominican Republic,0.0,,,,,,3.0,Local transmission,2020-03-24
162.0,Uruguay,0.0,,,,,,0.0,Imported cases only,2020-03-24
158.0,Costa Rica,0.0,,,,,,2.0,Local transmission,2020-03-24
70.0,Venezuela,1.0,,,,,,0.0,Local transmission,2020-03-24
51.0,Trinidad and Tobago,0.0,,,,,,0.0,Imported cases only,2020-03-24
40.0,Cuba,0.0,,,,,,1.0,Imported cases only,2020-03-24
30.0,Honduras,0.0,,,,,,0.0,Local transmission,2020-03-24
27.0,Bolivia,0.0,,,,,,0.0,Local transmission,2020-03-24
22.0,Paraguay,1.0,,,,,,1.0,Local transmission,2020-03-24
20.0,Guatemala,0.0,,,,,,1.0,Local transmission,2020-03-24
19.0,Jamaica,1.0,,,,,,1.0,Local transmission,2020-03-24
17.0,Barbados,0.0,,,,,,0.0,Imported cases only,2020-03-24
6.0,Haiti,0.0,,,,,,0.0,Imported cases only,2020-03-24
5.0,Guyana,5.0,,,,,,1.0,Local transmission,2020-03-24
4.0,Bahamas,3.0,,,,,,0.0,Local transmission,2020-03-24
3.0,El Salvador,0.0,,,,,,0.0,Imported cases only,2020-03-24
3.0,Saint Lucia,0.0,,,,,,0.0,Imported cases only,2020-03-24
2.0,Nicaragua,2.0,,,,,,0.0,Imported cases only,2020-03-24
2.0,Suriname,3.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Antigua and Barbuda,10.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Belize,0.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Dominica,0.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Grenada,1.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Saint Vincent and the Grenadines,11.0,,,,,,0.0,Imported cases only,2020-03-24
62.0,Guadeloupe,0.0,,,,,,0.0,Imported cases only,2020-03-24
53.0,Martinique,0.0,,,,,,0.0,Imported cases only,2020-03-24
31.0,Puerto Rico,0.0,,,,,,2.0,Imported cases only,2020-03-24
20.0,French Guiana,0.0,,,,,,0.0,Local transmission,2020-03-24
17.0,United States Virgin Islands,0.0,,,,,,0.0,Imported cases only,2020-03-24
9.0,Aruba,0.0,,,,,,0.0,Imported cases only,2020-03-24
8.0,Saint Martin,0.0,,,,,,0.0,Under investigation,2020-03-24
6.0,Bermuda,0.0,,,,,,0.0,Imported cases only,2020-03-24
5.0,Cayman Islands,0.0,,,,,,1.0,Imported cases only,2020-03-24
4.0,Curaçao,0.0,,,,,,1.0,Imported cases only,2020-03-24
3.0,Saint Barthélemy,8.0,,,,,,0.0,Under investigation,2020-03-24
2.0,Sint Maarten,0.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Montserrat,6.0,,,,,,0.0,Imported cases only,2020-03-24
1.0,Turks and Caicos Islands,0.0,,,,,,0.0,Imported cases only,2020-03-24
402.0,South Africa,0.0,,,,,,0.0,Local transmission,2020-03-24
231.0,Algeria,0.0,,,,,,17.0,Local transmission,2020-03-24
99.0,Burkina Faso,0.0,,,,,,3.0,Local transmission,2020-03-24
79.0,Senegal,0.0,,,,,,0.0,Local transmission,2020-03-24
72.0,Cameroon,0.0,,,,,,0.0,Local transmission,2020-03-24
36.0,Democratic Republic of the Congo,0.0,,,,,,2.0,Local transmission,2020-03-24
36.0,Mauritius,0.0,,,,,,0.0,Imported cases only,2020-03-24
36.0,Rwanda,0.0,,,,,,0.0,Local transmission,2020-03-24
27.0,Ghana,0.0,,,,,,2.0,Local transmission,2020-03-24
25.0,Côte d'Ivoire,1.0,,,,,,0.0,Imported cases only,2020-03-24
22.0,Nigeria,2.0,,,,,,0.0,Imported cases only,2020-03-24
18.0,Togo,0.0,,,,,,0.0,Imported cases only,2020-03-24
